PD						Knee (distal femur, proximal tibia)	A joint connecting the lower part of the femur with the upper part of the tibia. The lower part of the femur and the upper part of the tibia are attached to each other by ligaments. Other structures of the knee joint include the upper part of the fibula, located below and parallel to the tibia, and the patella which moves as the knee bends.	ncit:C32898
PD						Shoulder (proximal humerus)	The region of the body between the neck and the upper arm.	ncit:C25203
PD						Wrist (distal radius, distal ulna, intrinsic wrist bones)	A joint between the distal end of the radius and the proximal row of carpal bones.	ncit:C33894
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Not known, observed, recorded; or reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	AVN_JOINT_LATERALITY	Code	Optional	A finding descriptive of the laterality of the avascular necrosis in the joints.	ncit:C178083	_undefined_	_undefined_	_undefined_
PD						Left	Being or located on or directed toward the side of the body to the west when facing north.	ncit:C25229
PD						Right	Being or located on or directed toward the side of the body to the east when facing north.	ncit:C25228
PD						Bilateral	Affecting both sides of the body or a matched pair of organs.	ncit:C13332
PD						Midline	A medial line, especially the medial line or medial plane of the body (or some part of the body).	ncit:C81170
VD	AVN_METHOD	Code	Optional	The method used to determine the diagnosis of the avascular necrosis.	ncit:C178084	_undefined_	_undefined_	_undefined_
PD						Bone Scan	A nuclear imaging method used to evaluate pathological bone metabolism.	ncit:C17646
PD						CT	A method of examining structures within the body by scanning them with X rays and using a computer to construct a series of cross-sectional scans along a single axis.	ncit:C17204
PD						MRI (NMR)	Imaging that uses radiofrequency waves and a strong magnetic field rather than x-rays to provide detailed pictures of internal organs and tissues. The technique is valuable for the diagnosis of many pathologic conditions, including cancer, heart and vascular disease, stroke, and joint and musculoskeletal disorders.	ncit:C16809
PD						X-Ray	A radiographic procedure using the emission of x-rays to form an image of the structure penetrated by the radiation.	ncit:C38101
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
VD	ORTHOPEDIC_PROCEDURE	Code	Optional	Orthopedic procedures to repair avascular necrosis.	ncit:C178085	_undefined_	_undefined_	_undefined_	Note: If multiple procedures performed, include one observation per procedure
PD						Arthroplasty, Hemi/Resurfacing	The trimming and capping of the joint head with ceramic, metal or plastic components and the removal of damaged bone and cartilage within the socket and replacement with a metal shell.	ncit:C178086
PD						Arthroplasty, Total	The removal of the joint head and neck, and replacement with ceramic, metal or plastic components and the removal of damaged bone and cartilage within the socket and replacement with a metal shell.	ncit:C178087
PD						Bone Graft, Free Vascularized	Bone grafts that have their own blood supply.	ncit:C178088
PD						Bone Graft, Nonvascularized	Bone grafts without a blood supply.	ncit:C178089
PD						Chondroplasty	An outpatient procedure to repair damaged cartilage in the knee.	ncit:C178090
PD						Core Decompression	A surgical procedure in which areas of dead bone are drilled to increase blood flow, slow or stop tissue destruction and decrease pressure.	ncit:C157826
PD						Osteotomy	Surgical cutting or removal of bone.	ncit:C51903
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
VD	AE_PATHOGEN	Code	Optional	The pathogen identified as the agent causing the adverse event.	ncit:C185665	_undefined_	_undefined_	_undefined_	Note: If multiple pathogens involved, include one observation per pathogen.
PD						Bacteria	Unicellular, prokaryotic organisms that reproduce by cell division and usually have cell walls; can be shaped like spheres, rods or spirals and can be found in virtually any environment.	ncit:C14187
PD						Virus	An infectious agent which consists of two parts, genetic material and a protein coat. These organisms lack independent metabolism, and they must infect the cells of other types of organisms to reproduce. Most viruses are capable of passing through fine filters that retain bacteria, and are not visible through a light microscope.	ncit:C14283
PD						Fungus	A kingdom of eukaryotic, heterotrophic organisms that live as saprobes or parasites, including mushrooms, yeasts, smuts, molds, etc. They reproduce either sexually or asexually, and have life cycles that range from simple to complex. Filamentous fungi refer to those that grow as multicellular colonies (mushrooms and molds).	ncit:C14209
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	INFECTION_CLASSIFICATION	Code	Optional	The type of evidence regarding the infection type.	ncit:C178091	_undefined_	_undefined_	_undefined_
PD						Clinically Documented	Documentation supporting direct medical treatment or testing.	ncit:C178092
PD						Microbiologically Documented Non-Sterile Site	Documentation that supports the site was microbiologically non-sterile.	ncit:C178093
PD						Microbiologically Documented Sterile Site	Documentation that supports the site was microbiologically sterile.	ncit:C178094


DD	Events
TD	Secondary Malignant Neoplasm
TG	One row per subject per secondary malignant neoplasm
VD	AGE_AT_SMN	Number	Mandatory	Age in Days at Secondary Malignant Neoplasm	ncit:C168860	_undefined_	_undefined_	_undefined_
VD	SMN_ICD_O_MORPH	String	Mandatory	SMN ICD-O Morphology Code	ncit:C168862	_undefined_	_undefined_	_undefined_
VD	SMN_ICD_O_TOP	String	Mandatory	SMN ICD-O Topography Code	ncit:C168863	_undefined_	_undefined_	_undefined_


DD	Treatment
TD	Non-Protocol Therapy
TG	One record per subject per non-protocol therapy
VD	NPT_TIMING	Code	Optional	A description of the timing of when the non-protocol therapy was received.	ncit:C175038	_undefined_	_undefined_	_undefined_
PD						After Study Completion	A description of the timing of when the non-protocol therapy was received.	ncit:C175040
VD	NPT_TYPE	Code	Optional	The type of therapy that the patient received outside of the protocol.	ncit:C175041	_undefined_	_undefined_	_undefined_	Note: If multiple non-protocol therapies, include one observation per therapy.
PD						Chemotherapy	The type of therapy that the patient received outside of the protocol.	ncit:C15632
PD						Radiation Therapy	Treatment of a disease by means of exposure of the target or the whole body to radiation. Radiation therapy is often used as part of curative therapy and occasionally as a component of palliative treatment for cancer. Other uses include total body irradiation prior to transplantation.	ncit:C15313
PD						Stem Cell Transplant	A therapeutic procedure that involves the transplantation of hematopoietic stem cells, either with the patient as their own donor or from a donor to a patient. This can be used for treatment of malignant and non-malignant diseases.	ncit:C15431
PD						Surgery	The branch of medical science that treats disease or injury by operative procedures.	ncit:C17173
PD						Immunotherapy	Therapy designed to induce changes in a patient's immune status in order to treat disease.	ncit:C15262
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649


DD	Disease Attributes
TD	Histology
TG	One row per subject per histologic assessment
VD	AGE_AT_HIST_ASSESSMENT	Number	Optional	Age of subject (in days) at histology assessment.	ncit:C175004	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code	Optional	The stage or period of an individual's disease.	ncit:C168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:C156813
PD						Relapse	The return of a disease after a period of remission.	ncit:C38155
PD						Refractory	Not responding to treatment.	ncit:C38014
VD	DISEASE_PHASE_NUMBER	Number	Optional	The number of the disease phase.	ncit:C173258	_undefined_	_undefined_	_undefined_
VD	COURSE	Code	Optional	The type of protocol treatment course administered.	ncit:C168807	_undefined_	_undefined_	_undefined_
PD						Prephase	A chemotherapy treatment administered prior to the definitive chemotherapy treatment.	ncit:C168826
PD						Induction	The first choice of treatment for a particular type of cancer.	ncit:C158876
PD						Intensification	A second round of intense chemotherapy as part of consolidation therapy.	ncit:C173105
PD						Consolidation	Treatment that is given after initial therapy to kill any remaining cancer cells.	ncit:C158876
PD						Stem Cell Transplant Conditioning	A regimen that can be used as a conditioning regimen for hematopoietic stem cell transplantation (HSCT).	ncit:C168794
PD						Maintenance	Continuation of treatment for an extended period of time to prevent relapse.	ncit:C15688
PD						Interim Maintenance	A less intense phase of chemotherapy in between each course of delayed intensification.	ncit:C178069
PD						Delayed Intensification	A repeat of the first two months of induction and consolidation chemotherapy in high-risk and very-high-risk ALL protocols with the goal of eliminating residual drug-resistant cells	ncit:C178270
PD						Continuation	A period in a clinical study during which subjects receive continuation therapy. This therapy is usually different from the therapy given during the induction phase and administered over a longer period of time.	ncit:C123452
PD						Investigational Agent	A new drug or biological drug that is used in a clinical investigation. The term also includes a biological product that is used in vitro for diagnostic purposes.	ncit:C49135
VD	COURSE_NUMBER	Number	Optional	The number assigned to a course of therapeutic agent administration, indicating where a particular course of treatment falls within a sequence of treatments.	ncit:C166235	_undefined_	_undefined_	_undefined_
VD	HIST_ICD_O_MORPH	String	Optional	Codes for the histologic type of the tumor being reported using ICD-O.	ncit:C176985	_undefined_	_undefined_	_undefined_
