PD						CD30	Tumor necrosis factor receptor superfamily member 8 (595 aa, ~ 64 kDa) is encoded by the human TNFRSF8 gene. This protein is involved in ligand-mediated signal transduction, the positive regulation of apoptosis and the inhibition of cell proliferation.	ncit:C38906
PD						beta-catenin	Catenin beta-1 (781 aa, ~85 kDa) is encoded by the human CTNNB1 gene. This protein is involved in Wnt signaling, adherens junction structure, and the regulation of cell growth.	ncit:C17478
PD						GPC3	Glypican-3 (580 aa, ~66 kDa) is encoded by the human GPC3 gene. This protein is involved in the mediation of proteoglycan binding to the cell surface.	ncit:C88175
VD	IHC_RESULT	String		The result from the immunohistochemical test.	ncit:C175007	_undefined_	_undefined_	_undefined_
VD	IHC_RESULT_NUMERIC	Number		The numerical identifier of an immunohistochemistry specimen assessment result.	ncit:C177368	_undefined_	_undefined_	_undefined_


DD	Testing
TD	Cytology
TG	One row per subject per cytology finding
VD	AGE_AT_CYTOLOGY	Number		Age of subject (in days) at the time of the cytology test.	ncit:C177369	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Only fill in Disease Phase, Disease Phase Number, Course, and Course Number if "AGE_" not known  Note: Disease Phase could be "Initial Diagnosis" phase, or a "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	MALIGNANT_CELLS	Code		A diagnostic test in which an antibody is used to link a cellular antigen specifically to a stain that can be seen with a microscope.	ncit:51944	_undefined_	_undefined_	_undefined_
PD						Present	Being or existing in a specified place or at the specified time.	ncit:C25626
PD						Absent	Not existing in a specified place at a specified time.	ncit:C48190
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	CYTOLOGY_SPEC_TYPE	Code		The type of a material sample taken from a biological entity for testing, diagnostic, propagation, treatment or research purposes. This includes particular types of cellular molecules, cells, tissues, organs, body fluids, embryos, and body excretory substances.	ncit:C70713	_undefined_	_undefined_	_undefined_
PD						Cerebrospinal Fluid	The fluid that is contained within the brain ventricles, the subarachnoid space and the central canal of the spinal cord.	ncit:C12692
PD						Peritoneal Fluid	The small amount of fluid that is generated in the abdominal cavity to lubricate the peritoneum.	ncit:C77612
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234


DD	Testing
TD	Molecular Analysis
TG	One row per subject per molecular abnormality
VD	AGE_AT_MOLECULAR_ANALYSIS	Number		Age of subject (in days) when molecular analysis was performed.	ncit:168848	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Disease phase could be "Initial Diagnosis" phase, "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	MOLECULAR_ANALYSIS_METHOD	Code		A request to enter the specific molecular analysis method used to detect abnormalities in the study.	ncit:C158954	_undefined_	_undefined_	_undefined_
PD						Karyotyping	The preparation, analysis, and interpretation of a karyotype, the representation of the chromosome set of a cell.	ncit:C16768
PD						Cytogenetics	The branch of biology that studies the cellular aspects of heredity, especially the chromosomes. Includes the study of disease states caused by numerical and structural chromosome abnormalities.	ncit:C16487
PD						Unknown	Not known, not observed, not recorded, or refused.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	KARYOTYPE_STATUS	Code		The status of the subject's karyotype.	ncit:C168871	_undefined_	_undefined_	_undefined_
PD						Normal Karyotype	The assessment of the karyotype is that it is normal.	ncit:C173277
PD						Abnormal Karyotype	Any abnormality in the number, length, centromere position, banding pattern or differences between the sex chromosomes that is not representative of a normal set of chromosomes.	ncit:C168875
PD						Unknown	Not known, not observed, not recorded, or refused.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	ISCN	String		A karyotype finding as classified by the International System for Human Cytogenetic Nomenclature.	ncit:C173278	_undefined_	_undefined_	_undefined_
VD	NUM_CHROMOSOMES	Number		The number of chromosomes upon karyotype analysis.	ncit:C177370	_undefined_	_undefined_	_undefined_
VD	INDEPEN_AB	Number		The number of independent aberrations found in the karyotype during analysis.	ncit:C173279	_undefined_	_undefined_	_undefined_
VD	MOLECULAR_ABNORMALITY	Code		A molecular or cytogenic abnormality which occurs in either human disease states or disease models.	ncit:C3910	_undefined_	_undefined_	_undefined_
PD						45XO	Gonadal dysgenesis in an individual with 46,XX karyotype and female phenotype.	ncit:C26900	Note: If multiple molecular abnormalities, include one observation per molecular abnormality.
PD						45XO w/ Y Chromosomal Material	An abnormal sex chromosome karyotype where the individual is missing a second X chromosome and has some chromosomal material from the Y chromosome. The normal autosomal karyotype is present.	ncit:C176781
PD						46XX	Gonadal dysgenesis in an individual with 46,XX karyotype and female phenotype.	ncit:C120197
PD						46XY	Gonadal dysgenesis in an individual with 46.XY karyotype.	ncit:C120198
PD						47XYY	A condition caused by the presence of an extra Y chromosome resulting in 47,XYY karyotype in an individual with male phenotype. The condition is characterized by tall stature, increased risk of learning disabilities, and delayed development of speech and language. Testicular function and size are normal.	ncit:C85237
PD						47XXY	A sex chromosome disorder caused by the presence of an extra X chromosome in the male karyotype. Affected individuals are infertile and have a small penis and testes. They tend to have tall stature and long legs and may have difficulties with speech and language development. Gynecomastia may be present.	ncit:C34752
PD						47XXX	A condition caused by the presence of an extra X chromosome resulting in 47,XXX karyotype in an individual with female phenotype. The condition is characterized by tall stature, increased risk of learning disabilities, and delayed development of speech and language.	ncit:C129718
PD						48XXXY	A rare sex chromosome abnormality in which a male child has 2 extra X chromosomes.	ncit:C89799
PD						48XXXX	An abnormal sex chromosome karyotype where the individual has four copies of the X chromosome. The normal autosomal karyotype is present.	ncit:C176787
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	CHROMOSOME	String		One of the bodies in the cell nucleus that is the bearer of genes, has the form of a delicate chromatin filament during interphase, contracts to form a compact cylinder segmented into two arms by the centromere during metaphase and anaphase stages of cell division, and is capable of reproducing its physical and chemical structure through successive cell divisions.	ncit:13202	_undefined_	_undefined_	_undefined_
VD	GENE1	String		The gene symbol that represents either a single gene that has a mutation or the gene that comprises the 5' portion of the coding sequence involved in a fusion gene mutation.	ncit:C17595	_undefined_	_undefined_	_undefined_
VD	GENE2	String		The gene symbol that represents the gene that comprises the 3' portion of the coding sequence for a fusion gene.	ncit:C171253	_undefined_	_undefined_	_undefined_
VD	VARIANT_TYPE	Code		A variation in or modification of the molecular sequence of a gene or gene product.	ncit:97926	_undefined_	_undefined_	_undefined_
PD						Translocation	A genetic exchange where a piece of one chromosome is transfered to another chromosome.	ncit:3420
PD						Inversion	A structural change in genomic DNA where the 5' to 3' order of a nucleotide sequence is completely reversed to the 3' to 5' order relative to its adjacent sequences. This inversion is termed either pericentric, if it includes the centromere of a chromosome, or pancentric, if it excludes the centromere. An inversion mutation abnormality may be heritable or occur somatically.	ncit:45589
PD						Mutation	Any transmissible change in the genetic material of an organism, which can result from radiation, viral infection, transposition, treatment with mutagenic chemicals and errors during DNA replication or meiosis. The effects of mutation range from single base changes to loss or gain of complete chromosomes. As many of the simpler alterations to DNA may be repaired, such changes are only heritable once the change is fixed in the DNA by the process of replication. Mutations may be associated with genetic diversity or with pathologies including cancer.	ncit:45576
PD						Single Nucleotide Variant	A variation of a single nucleotide at a specific location of the genome due to base substitution, which is found at any frequency in the population.	ncit:164674
PD						Copy Number Alteration	Variation in the number of copies of a particular sequence within the genetic material of an individual. Large-scale copy number polymorphisms are common and widely distributed in the human genome.	ncit:40207
PD						Rearrangement	Any process affecting a DNA sequence that results in the gain, loss or exchange of DNA between chromosomes and/or autonomous replicons.	ncit:21069
PD						Deletion	Any rearrangement to the genomic content that results in the loss of one or more nucleotides of DNA. Deletions are generally irreversible rearrangements. They may alter the reading frame of a gene, or may result in loss of large chromosomal regions.	ncit:19296
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234


DD	Treatment
TD	Biopsy/Surgical Procedures
TG	One record per subject per surgical procedure
VD	AGE_AT_PROCEDURE	Number		Age of subject (in days) at procedure.	ncit:C175008	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Disease phase could be "Initial Diagnosis" phase, "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	PROCEDURE_SITE	Code		The anatomical site on which surgery was performed.	ncit:C164323	_undefined_	_undefined_	_undefined_
PD						Frontal Cortex	The part of the brain located anterior to the parietal lobes at the front of each cerebral hemisphere.	ncit:C32635	Frontal Lobe
PD						Head and Neck	For oncology, an area of the body generally construed to comprise the base of skull and facial bones, sinuses, orbits, salivary glands, oral cavity, oropharynx, larynx, thyroid, facial and neck musculature and lymph nodes draining these areas.	ncit:C12418
PD						Liver	A triangular-shaped organ located under the diaphragm in the right hypochondrium. It is the largest internal organ of the body, weighting up to 2 kg. Metabolism and bile secretion are its main functions. It is composed of cells which have the ability to regenerate.	ncit:C12392
PD						Mediastinum	A group of organs surrounded by loose connective tissue, separating the two pleural sacs, between the sternum anteriorly and the vertebral column posteriorly as well as from the thoracic inlet superiorly to the diaphragm inferiorly. The mediastinum contains the heart and pericardium, the bases of the great vessels, the trachea and bronchi, esophagus, thymus, lymph nodes, thoracic duct, phrenic and vagus nerves, and other structures and tissues.	ncit:12748
PD						Occipital Cortex	One of the four regions of cortex in each cerebral hemisphere. It is located posterior to the temporal lobe and inferior to the parietal lobe.	ncit:12757	Occipital Lobe
PD						Ovary	One of the paired female reproductive glands containing the ova or germ cells; the ovary's stroma is a vascular connective tissue containing numbers of ovarian follicles enclosing the ova.	ncit:C12404
PD						Parietal Cortex	One of the lobes of the cerebral hemisphere located superiorly to the occipital lobe and posteriorly to the frontal lobe. Cognition and visuospatial processing are its main functions.	ncit:C12766	Parietal Lobe
PD						Pineal	A small endocrine gland in the brain, situated beneath the back part of the corpus callosum, that secretes melatonin.	ncit:C12398
PD						Retroperitoneum	The back of the abdomen where the kidneys lie and the great blood vessels run.	ncit:28256
PD						Sacrococcygeal	The triangular bone, made up of 5 fused bones of the spine, located in the lower area of the spine between the fifth lumbar vertebra and the coccyx.	ncit:C33506
PD						Spinal Cord	The elongated, approximately cylindrical part of the central nervous system of vertebrates that lies in the vertebral canal and from which the spinal nerves emerge.	ncit:12464
PD						Suprasellar/Neurohypophyseal	The anatomical region which includes the sella turcica, pituitary gland, ventral adenohypophysis and dorsal neurohypophysis.	ncit:C177357
PD						Temporal Cortex	One of the cerebral lobes. It is located inferior to the frontal and parietal lobes and anterior to the occipital lobe.	ncit:C12797	Temporal Lobe
PD						Testis	Either of the paired male reproductive glands that produce the male germ cells and the male hormones.	ncit:C12412
PD						Thalamus	An ovoid mass composed predominantly of gray substance and associated laminae of white substance. The thalamus is divided into anterior, medial, and lateral parts. The function of the thalamus is to relay sensory impulses and cerebellar and basal ganglia projections to the cerebral cortex. The thalamus is positioned within the posterior part of the diencephalon forming most of each lateral wall of the third ventricle.	ncit:C12459
PD						Vagina	The female genital canal, extending from the uterus to the vulva.	ncit:C12407
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:17649
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	PROCEDURE_LATERALITY	Code				_undefined_	_undefined_	_undefined_
PD						Left	Being or located on or directed toward the side of the body to the west when facing north.	ncit:C25229
PD						Right	Being or located on or directed toward the side of the body to the east when facing north.	ncit:C25228
PD						Midline	Affecting both sides of the body or a matched pair of organs.	ncit:C13332
PD						Bilateral	A medial line, especially the medial line or medial plane of the body (or some part of the body).	ncit:CC81170
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	PROCEDURE_TYPE	Code		A categorization of surgical procedures by type or purpose.	ncit:C161601	_undefined_	_undefined_	_undefined_
PD						Surgery	The branch of medical science that treats disease or injury by operative procedures.	ncit:C17173
PD						Biopsy	The removal of tissue specimens or fluid from the living body for microscopic examination, performed to establish a diagnosis.	ncit:C15189
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not reported	Not provided or available.	ncit:43234
VD	PROCEDURE_EXTENT	Code		The degree to which the lesion has been cut out, or resected.	ncit:C157443	_undefined_	_undefined_	_undefined_
PD						Gross Total	Surgical removal of an entire visible lesion, with no obvious lesion detected on post-operative evaluation; microscopic residual disease may be present.	ncit:C131672
PD						Complete Resection	Complete clearance of the tumor with histologically proved negative margins.	ncit:C175027
PD						Partial Resection	Surgical removal of a part of a lesion; some portion of the lesion is detectable on post-operative evaluation.	ncit:C131680
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	MARGINS	Code		The determination of the presence of actual or potential neoplastic tissue which has been left outside the boundary of a resected specimen within the patient.	ncit:123560	_undefined_	_undefined_	_undefined_
PD						R0 - Complete Resection, Negative Margins	No detectable presence of residual tumor after treatment	ncit:C139578
PD						R1 - Complete Resection, Positive Margins	Presence of microscopic residual tumor after treatment.	ncit:C139579
PD						R2 - Gross Residual Disease	Presence of macroscopic residual tumor after treatment.	ncit:C139580
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:43234


DD	Treatment
TD	Radiation Therapy
TG	One row per subject per radiation therapy administration
VD	AGE_AT_RT_START	Number		Age of subject (in days) at the start of radiation therapy.	ncit:172695	_undefined_	_undefined_	_undefined_
VD	AGE_AT_RT_END	Number		Age of subject (in days) at the end of radiation therapy.	ncit:172696	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Disease phase could be "Initial Diagnosis" phase, "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	RT_SITE	Code		The anatomic site of the radiation therapy.	ncit:173281	_undefined_	_undefined_	_undefined_
PD						Frontal Cortex	The part of the brain located anterior to the parietal lobes at the front of each cerebral hemisphere.	ncit:C32635	Frontal Lobe
PD						Head and Neck	For oncology, an area of the body generally construed to comprise the base of skull and facial bones, sinuses, orbits, salivary glands, oral cavity, oropharynx, larynx, thyroid, facial and neck musculature and lymph nodes draining these areas.	ncit:C12418
PD						Liver	A triangular-shaped organ located under the diaphragm in the right hypochondrium. It is the largest internal organ of the body, weighting up to 2 kg. Metabolism and bile secretion are its main functions. It is composed of cells which have the ability to regenerate.	ncit:C12392
PD						Mediastinum	A group of organs surrounded by loose connective tissue, separating the two pleural sacs, between the sternum anteriorly and the vertebral column posteriorly as well as from the thoracic inlet superiorly to the diaphragm inferiorly. The mediastinum contains the heart and pericardium, the bases of the great vessels, the trachea and bronchi, esophagus, thymus, lymph nodes, thoracic duct, phrenic and vagus nerves, and other structures and tissues.	ncit:12748
PD						Occipital Cortex	One of the four regions of cortex in each cerebral hemisphere. It is located posterior to the temporal lobe and inferior to the parietal lobe.	ncit:12757	Occipital Lobe
PD						Ovary	One of the paired female reproductive glands containing the ova or germ cells; the ovary's stroma is a vascular connective tissue containing numbers of ovarian follicles enclosing the ova.	ncit:C12404
PD						Parietal Cortex	One of the lobes of the cerebral hemisphere located superiorly to the occipital lobe and posteriorly to the frontal lobe. Cognition and visuospatial processing are its main functions.	ncit:C12766	Parietal Lobe
PD						Pineal	A small endocrine gland in the brain, situated beneath the back part of the corpus callosum, that secretes melatonin.	ncit:C12398
PD						Retroperitoneum	The back of the abdomen where the kidneys lie and the great blood vessels run.	ncit:28256
PD						Sacrococcygeal	The triangular bone, made up of 5 fused bones of the spine, located in the lower area of the spine between the fifth lumbar vertebra and the coccyx.	ncit:C33506
PD						Spinal Cord	The elongated, approximately cylindrical part of the central nervous system of vertebrates that lies in the vertebral canal and from which the spinal nerves emerge.	ncit:12464
PD						Suprasellar/Neurohypophyseal	The anatomical region which includes the sella turcica, pituitary gland, ventral adenohypophysis and dorsal neurohypophysis.	ncit:C177357
PD						Temporal Cortex	One of the cerebral lobes. It is located inferior to the frontal and parietal lobes and anterior to the occipital lobe.	ncit:C12797	Temporal Lobe
PD						Testes	Either of the paired male reproductive glands that produce the male germ cells and the male hormones.	ncit:C12412
PD						Thalamus	An ovoid mass composed predominantly of gray substance and associated laminae of white substance. The thalamus is divided into anterior, medial, and lateral parts. The function of the thalamus is to relay sensory impulses and cerebellar and basal ganglia projections to the cerebral cortex. The thalamus is positioned within the posterior part of the diencephalon forming most of each lateral wall of the third ventricle.	ncit:C12459
PD						Vagina	The female genital canal, extending from the uterus to the vulva.	ncit:C12407
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	ENERGY_TYPE	Code		Treatment of a disease by means of exposure of the target or the whole body to radiation. Radiation therapy is often used as part of curative therapy and occasionally as a component of palliative treatment for cancer. Other uses include total body irradiation prior to transplantation.	ncit:C15213	_undefined_	_undefined_	_undefined_
PD						Proton	A type of external beam radiation therapy using a beam of protons. It has the advantage of precisely localizing the radiation dose on the targeted tissue and avoiding damage to the healthy surrounding tissues.	ncit:66897
PD						Photon	A single unit of electromagnetic radiation, generally considered to be a discrete particle having no mass or charge.	ncit:C88112
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	RT_DOSE	Number		The total radiation dose administered.	ncit:173282	_undefined_	_undefined_	_undefined_
VD	RT_UNIT	Code		A unit of measurement of the dose of radiation received or absorbed.	ncit:18068	_undefined_	_undefined_	_undefined_
PD						Gy	A SI derived unit of absorbed radiation dose. One gray is equal to an absorbed dose of one joule per kilogram of matter, or to 100 rads.	ncit:18063
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	BOOST	Code		One or more extra radiation treatments targeted at the tumor bed, given after the regular sessions of radiation are complete.	ncit:C137812	_undefined_	_undefined_	_undefined_
PD						No	The non-affirmative response to a question.	ncit:C49487
PD						Yes	The affirmative response to a question.	ncit:C49488
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	NUM_FRACTION	Numeric		The number of divided radiation doses received per day.	ncit:C175034	_undefined_	_undefined_	_undefined_


DD	Treatment
TD	Concomitant Medications
TG	One row per subject per concomitant medication
VD	AGE_AT_MEDICATION_START	Number		Age of subject (in days) at the start of the concomitant medication administration.	ncit:C172692	_undefined_	_undefined_	_undefined_
VD	AGE_AT_MEDICATION_END	Number		Age of subject (in days) at the end of the concomitant medication administration.	ncit:C172693	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	MEDICATION	Code			ncit:C70902	_undefined_	_undefined_	_undefined_
PD						Sodium Thiosulfate	A water soluble salt and reducing agent that reacts with oxidizing agents.  Although its exact mechanism of action is unknown, thiosulfate likely provides an exogenous source of sulfur, thereby hastening the detoxification of cyanide through the enzyme rhodanese (thiosulfate cyanide sulfurtransferase) which converts cyanide to the relatively nontoxic, excretable thiocyanate ion. In addition, this agent neutralizes the reactive alkylating species of nitrogen mustard, thereby decreasing skin toxicity related to nitrogen mustard extravasation. (NCI04)	ncit:C1230


DD	Treatment
TD	Stem Cell Transplant
TG	One row per subject per stem-cell transplant
VD	AGE_AT_SCT	Number		Age of subject (in days) at the time of stem-cell transplantation.	ncit:168853	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Disease phase could be "Initial Diagnosis" phase, "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	SCT_CYCLES	Number		The total number of stem cell transplant cycles.	ncit:C177373	_undefined_	_undefined_	_undefined_


DD	Treatment
TD	Total Dose
TG	One row per subject per chemotherapy agent
VD	AGE_AT_TOTAL_DOSE_START	Number		Age of subject (in days) at the start of the total dose calculation.	ncit:172698	_undefined_	_undefined_	_undefined_
VD	AGE_A_TOTAL_DOSE_END	Number		Age of subject (in days) at the end of the total dose calculation.	ncit:172686	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Disease phase could be "Initial Diagnosis" phase, "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	ANTINEOPLASTIC_AGENT	Code		A substance that inhibits the maturation, growth or spread of tumor cells.	ncit:274	_undefined_	_undefined_	_undefined_
PD						Amifostine	The trihydrate form of a phosphorylated aminosulfhydryl compound. After dephosphorylation of amifostine by alkaline phosphatase to an active free sulfhydryl (thiol) metabolite, the thiol metabolite binds to and detoxifies cytotoxic platinum-containing metabolites of cisplatin and scavenges free radicals induced by cisplatin and ionizing radiation. The elevated activity of this agent in normal tissues results from both the relative abundance of alkaline phosphatase in normal tissues and the greater vascularity of normal tissues compared to tumor tissues	ncit:C488
PD						Bleomycin	A mixture of glycopeptide antineoplastic antibiotics isolated from the bacterium Streptomyces verticillus. Bleomycin forms complexes with iron that reduce molecular oxygen to superoxide and hydroxyl radicals which cause single- and double-stranded breaks in DNA; these reactive oxygen species also induce lipid peroxidation, carbohydrate oxidation, and alterations in prostaglandin synthesis and degradation.	ncit:C313
PD						Carboplatin	A second-generation platinum compound with a broad spectrum of antineoplastic properties. Carboplatin contains a platinum atom complexed with two ammonia groups and a cyclobutane-dicarboxyl residue. This agent is activated intracellularly to form reactive platinum complexes that bind to nucleophilic groups such as GC-rich sites in DNA, thereby inducing intrastrand and interstrand DNA cross-links, as well as DNA-protein cross-links. These carboplatin-induced DNA and protein effects result in apoptosis and cell growth inhibition. This agent possesses tumoricidal activity similar to that of its parent compound, cisplatin, but is more stable and less toxic. (NCI04)	ncit:C1282
PD						Cisplatin	An alkylating-like inorganic platinum agent (cis-diamminedichloroplatinum) with antineoplastic activity. Cisplatin forms highly reactive, charged, platinum complexes which bind to nucleophilic groups such as GC-rich sites in DNA inducing intrastrand and interstrand DNA cross-links, as well as DNA-protein cross-links. These cross-links result in apoptosis and cell growth inhibition	ncit:C376
PD						Cyclophosphamide	A synthetic alkylating agent chemically related to the nitrogen mustards with antineoplastic and immunosuppressive activities. In the liver, cyclophosphamide is converted to the active metabolites aldophosphamide and phosphoramide mustard, which bind to DNA, thereby inhibiting DNA replication and initiating cell death.	ncit:C405
PD						Dactinomycin	A chromopeptide antineoplastic antibiotic isolated from the bacterium Streptomyces parvulus. Dactinomycin intercalates between adjacent guanine-cytosine base pairs, blocking the transcription of DNA by RNA polymerase; it also causes single-strand DNA breaks, possibly via a free-radical intermediate or an interaction with topoisomerase II. (NCI04)	ncit:C412
PD						Etoposide	A semisynthetic derivative of podophyllotoxin, a substance extracted from the mandrake root Podophyllum peltatum. Possessing potent antineoplastic properties, etoposide binds to and inhibits topoisomerase II and its function in ligating cleaved DNA molecules, resulting in the accumulation of single- or double-strand DNA breaks, the inhibition of DNA replication and transcription, and apoptotic cell death. Etoposide acts primarily in the G2 and S phases of the cell cycle. (NCI04)	ncit:C491
PD						Etoposide Phosphate	A phosphate salt of a semisynthetic derivative of podophyllotoxin. Etoposide binds to the enzyme topoisomerase II, inducing double-strand DNA breaks, inhibiting DNA repair, and resulting in decreased DNA synthesis and tumor cell proliferation. Cells in the S and G2 phases of the cell cycle are most sensitive to this agent. (NCI04)	ncit:C1093
PD						Gemcitabine	A broad-spectrum antimetabolite and deoxycytidine analogue with antineoplastic activity. Upon administration, gemcitabine is converted into the active metabolites difluorodeoxycytidine diphosphate (dFdCDP) and difluorodeoxycytidine triphosphate (dFdCTP) by deoxycytidine kinase. dFdCTP competes with deoxycytidine triphosphate (dCTP) and is incorporated into DNA. This locks DNA polymerase thereby resulting in \masked termination\ during DNA replication. On the other hand, dFdCDP inhibits ribonucleotide reductase, thereby decreasing the deoxynucleotide pool available for DNA synthesis. The reduction in the intracellular concentration of dCTP potentiates the incorporation of dFdCTP into DNA.	ncit:C66876
PD						Ifosfamide	A synthetic analogue of the nitrogen mustard cyclophosphamide with antineoplastic activity. Ifosfamide alkylates and forms DNA crosslinks, thereby preventing DNA strand separation and DNA replication. This agent is a prodrug that must be activated through hydroxylation by hepatic microsomal enzymes. (NCI04)	ncit:C564
PD						Melphalan	A phenylalanine derivative of nitrogen mustard with antineoplastic activity. Melphalan alkylates DNA at the N7 position of guanine and induces DNA inter-strand cross-linkages, resulting in the inhibition of DNA and RNA synthesis and cytotoxicity against both dividing and non-dividing tumor cells.	ncit:C633
PD						Paclitaxel	A compound extracted from the Pacific yew tree Taxus brevifolia with antineoplastic activity. Paclitaxel binds to tubulin and inhibits the disassembly of microtubules, thereby resulting in the inhibition of cell division. This agent also induces apoptosis by binding to and blocking the function of the apoptosis inhibitor protein Bcl-2 (B-cell Leukemia 2). (NCI04)	ncit:C1411
PD						Vinblastine	A natural alkaloid isolated from the plant Vinca rosea Linn. Vinblastine binds to tubulin and inhibits microtubule formation, resulting in disruption of mitotic spindle assembly and arrest of tumor cells in the M phase of the cell cycle. This agent may also interfere with amino acid, cyclic AMP, and glutathione metabolism; calmodulin-dependent Ca++ -transport ATPase activity; cellular respiration; and nucleic acid and lipid biosynthesis. (NCI04)	ncit:C930
PD						Vincristine	A natural alkaloid isolated from the plant Vinca rosea Linn. Vincristine binds irreversibly to microtubules and spindle proteins in S phase of the cell cycle and interferes with the formation of the mitotic spindle, thereby arresting tumor cells in metaphase. This agent also depolymerizes microtubules and may also interfere with amino acid, cyclic AMP, and glutathione metabolism; calmodulin-dependent Ca++ -transport ATPase activity; cellular respiration; and nucleic acid and lipid biosynthesis. (NCI04)	ncit:C933
VD	TOTAL_DOSE_ADMINISTERED	Number		The total amount of a therapeutic agent administered to a subject over a defined period of time.	ncit:94394	_undefined_	_undefined_	_undefined_
VD	TOTAL_DOSE_UNITS	Code		The unit of measure for the dosage form.	ncit:73558	_undefined_	_undefined_	_undefined_
PD						mg/m2	A metric unit of areal density equal to approximately 2.94935E-5 ounce per square yard. Also used as a dose calculation unit.	ncit:C67402
